datetime,value,month,day,dayofweek,daysinmonth,hour,minute,holiday
2005-06-26 19:25:00,1396302767,6,26,6,30,19,25,0
2005-06-26 19:30:00,1306156844,6,26,6,30,19,30,0
2005-06-26 19:35:00,1271176516,6,26,6,30,19,35,0
2005-06-26 19:40:00,1270770475,6,26,6,30,19,40,0
2005-06-26 19:45:00,1333743379,6,26,6,30,19,45,0
2005-06-26 19:50:00,1368449085,6,26,6,30,19,50,0
2005-06-26 19:55:00,1332159093,6,26,6,30,19,55,0
2005-06-26 20:00:00,1293339435,6,26,6,30,20,0,0
2005-06-26 20:05:00,1335608300,6,26,6,30,20,5,0
2005-06-26 20:10:00,1329067231,6,26,6,30,20,10,0
2005-06-26 20:15:00,1408448183,6,26,6,30,20,15,0
2005-06-26 20:20:00,1399289812,6,26,6,30,20,20,0
2005-06-26 20:25:00,1328450831,6,26,6,30,20,25,0
2005-06-26 20:30:00,1308488282,6,26,6,30,20,30,0
2005-06-26 20:35:00,1278199400,6,26,6,30,20,35,0
2005-06-26 20:40:00,1331888481,6,26,6,30,20,40,0
2005-06-26 20:45:00,1436930520,6,26,6,30,20,45,0
2005-06-26 20:50:00,1457419921,6,26,6,30,20,50,0
2005-06-26 20:55:00,1482311706,6,26,6,30,20,55,0
2005-06-26 21:00:00,1510041684,6,26,6,30,21,0,0
2005-06-26 21:05:00,1641292517,6,26,6,30,21,5,0
2005-06-26 21:10:00,1727058343,6,26,6,30,21,10,0
2005-06-26 21:15:00,1870965786,6,26,6,30,21,15,0
2005-06-26 21:20:00,1845510259,6,26,6,30,21,20,0
2005-06-26 21:25:00,1745444497,6,26,6,30,21,25,0
2005-06-26 21:30:00,1845776126,6,26,6,30,21,30,0
2005-06-26 21:35:00,1959512315,6,26,6,30,21,35,0
2005-06-26 21:40:00,2180604594,6,26,6,30,21,40,0
2005-06-26 21:45:00,2875783856,6,26,6,30,21,45,0
2005-06-26 21:50:00,2500148944,6,26,6,30,21,50,0
2005-06-26 21:55:00,2499873198,6,26,6,30,21,55,0
2005-06-26 22:00:00,2468030701,6,26,6,30,22,0,0
2005-06-26 22:05:00,2454149568,6,26,6,30,22,5,0
2005-06-26 22:10:00,2529430025,6,26,6,30,22,10,0
2005-06-26 22:15:00,2785924842,6,26,6,30,22,15,0
2005-06-26 22:20:00,2681220020,6,26,6,30,22,20,0
2005-06-26 22:25:00,2897738480,6,26,6,30,22,25,0
2005-06-26 22:30:00,2934164843,6,26,6,30,22,30,0
2005-06-26 22:35:00,3162276929,6,26,6,30,22,35,0
2005-06-26 22:40:00,3336414801,6,26,6,30,22,40,0
2005-06-26 22:45:00,3493196168,6,26,6,30,22,45,0
2005-06-26 22:50:00,3741588045,6,26,6,30,22,50,0
2005-06-26 22:55:00,3965046212,6,26,6,30,22,55,0
2005-06-26 23:00:00,3979607909,6,26,6,30,23,0,0
2005-06-26 23:05:00,4267074899,6,26,6,30,23,5,0
2005-06-26 23:10:00,4385706696,6,26,6,30,23,10,0
2005-06-26 23:15:00,4486732001,6,26,6,30,23,15,0
2005-06-26 23:20:00,4641715380,6,26,6,30,23,20,0
2005-06-26 23:25:00,4741990456,6,26,6,30,23,25,0
2005-06-26 23:30:00,5004692296,6,26,6,30,23,30,0
2005-06-26 23:35:00,5328119684,6,26,6,30,23,35,0
2005-06-26 23:40:00,5606771844,6,26,6,30,23,40,0
2005-06-26 23:45:00,5632645352,6,26,6,30,23,45,0
2005-06-26 23:50:00,5890454635,6,26,6,30,23,50,0
2005-06-26 23:55:00,6160164622,6,26,6,30,23,55,0
2005-06-27 00:00:00,5999370330,6,27,0,30,0,0,0
2005-06-27 00:05:00,6363240484,6,27,0,30,0,5,0
2005-06-27 00:10:00,6440371537,6,27,0,30,0,10,0
2005-06-27 00:15:00,6551895363,6,27,0,30,0,15,0
2005-06-27 00:20:00,6527309776,6,27,0,30,0,20,0
2005-06-27 00:25:00,6457700746,6,27,0,30,0,25,0
2005-06-27 00:30:00,6600993201,6,27,0,30,0,30,0
2005-06-27 00:35:00,6767810902,6,27,0,30,0,35,0
2005-06-27 00:40:00,7123525988,6,27,0,30,0,40,0
2005-06-27 00:45:00,6877074073,6,27,0,30,0,45,0
2005-06-27 00:50:00,6727070025,6,27,0,30,0,50,0
2005-06-27 00:55:00,6809451647,6,27,0,30,0,55,0
2005-06-27 01:00:00,7218484380,6,27,0,30,1,0,0
2005-06-27 01:05:00,6957919956,6,27,0,30,1,5,0
2005-06-27 01:10:00,7011207802,6,27,0,30,1,10,0
2005-06-27 01:15:00,7259604173,6,27,0,30,1,15,0
2005-06-27 01:20:00,7167972778,6,27,0,30,1,20,0
2005-06-27 01:25:00,7109226874,6,27,0,30,1,25,0
2005-06-27 01:30:00,7106147543,6,27,0,30,1,30,0
2005-06-27 01:35:00,7316085300,6,27,0,30,1,35,0
2005-06-27 01:40:00,7618199074,6,27,0,30,1,40,0
2005-06-27 01:45:00,7479571536,6,27,0,30,1,45,0
2005-06-27 01:50:00,7276361658,6,27,0,30,1,50,0
2005-06-27 01:55:00,7298366615,6,27,0,30,1,55,0
2005-06-27 02:00:00,7555240190,6,27,0,30,2,0,0
2005-06-27 02:05:00,7391330617,6,27,0,30,2,5,0
2005-06-27 02:10:00,7536681741,6,27,0,30,2,10,0
2005-06-27 02:15:00,7676031558,6,27,0,30,2,15,0
2005-06-27 02:20:00,7700286750,6,27,0,30,2,20,0
2005-06-27 02:25:00,7754462139,6,27,0,30,2,25,0
2005-06-27 02:30:00,8141479511,6,27,0,30,2,30,0
2005-06-27 02:35:00,8076837360,6,27,0,30,2,35,0
2005-06-27 02:40:00,7835727620,6,27,0,30,2,40,0
2005-06-27 02:45:00,7908868707,6,27,0,30,2,45,0
2005-06-27 02:50:00,7683520187,6,27,0,30,2,50,0
2005-06-27 02:55:00,7553972252,6,27,0,30,2,55,0
2005-06-27 03:00:00,7772175627,6,27,0,30,3,0,0
2005-06-27 03:05:00,7734936961,6,27,0,30,3,5,0
2005-06-27 03:10:00,7538476223,6,27,0,30,3,10,0
2005-06-27 03:15:00,7371440116,6,27,0,30,3,15,0
2005-06-27 03:20:00,7234674400,6,27,0,30,3,20,0
2005-06-27 03:25:00,7259590664,6,27,0,30,3,25,0
2005-06-27 03:30:00,7570326202,6,27,0,30,3,30,0
2005-06-27 03:35:00,7407000238,6,27,0,30,3,35,0
2005-06-27 03:40:00,7389511887,6,27,0,30,3,40,0
2005-06-27 03:45:00,7422220292,6,27,0,30,3,45,0
2005-06-27 03:50:00,7442739479,6,27,0,30,3,50,0
2005-06-27 03:55:00,7658226163,6,27,0,30,3,55,0
2005-06-27 04:00:00,7656122686,6,27,0,30,4,0,0
2005-06-27 04:05:00,7513965042,6,27,0,30,4,5,0
2005-06-27 04:10:00,7676688094,6,27,0,30,4,10,0
2005-06-27 04:15:00,7671539681,6,27,0,30,4,15,0
2005-06-27 04:20:00,7546670731,6,27,0,30,4,20,0
2005-06-27 04:25:00,7464065983,6,27,0,30,4,25,0
2005-06-27 04:30:00,7487083592,6,27,0,30,4,30,0
2005-06-27 04:35:00,7584917650,6,27,0,30,4,35,0
2005-06-27 04:40:00,7375732467,6,27,0,30,4,40,0
2005-06-27 04:45:00,7285776084,6,27,0,30,4,45,0
2005-06-27 04:50:00,7651907033,6,27,0,30,4,50,0
2005-06-27 04:55:00,7749591559,6,27,0,30,4,55,0
2005-06-27 05:00:00,7786862899,6,27,0,30,5,0,0
2005-06-27 05:05:00,7916767017,6,27,0,30,5,5,0
2005-06-27 05:10:00,8003592035,6,27,0,30,5,10,0
2005-06-27 05:15:00,7727487651,6,27,0,30,5,15,0
2005-06-27 05:20:00,7440195821,6,27,0,30,5,20,0
2005-06-27 05:25:00,7830619976,6,27,0,30,5,25,0
2005-06-27 05:30:00,7706932286,6,27,0,30,5,30,0
2005-06-27 05:35:00,7692178924,6,27,0,30,5,35,0
2005-06-27 05:40:00,7778078428,6,27,0,30,5,40,0
2005-06-27 05:45:00,7928286744,6,27,0,30,5,45,0
2005-06-27 05:50:00,7792270481,6,27,0,30,5,50,0
2005-06-27 05:55:00,7882732569,6,27,0,30,5,55,0
2005-06-27 06:00:00,7821364086,6,27,0,30,6,0,0
2005-06-27 06:05:00,8023640140,6,27,0,30,6,5,0
2005-06-27 06:10:00,7943147799,6,27,0,30,6,10,0
2005-06-27 06:15:00,8101872292,6,27,0,30,6,15,0
2005-06-27 06:20:00,7916161197,6,27,0,30,6,20,0
2005-06-27 06:25:00,7755686055,6,27,0,30,6,25,0
2005-06-27 06:30:00,7557655226,6,27,0,30,6,30,0
2005-06-27 06:35:00,7728552987,6,27,0,30,6,35,0
2005-06-27 06:40:00,7382526147,6,27,0,30,6,40,0
2005-06-27 06:45:00,7474210334,6,27,0,30,6,45,0
2005-06-27 06:50:00,7277967741,6,27,0,30,6,50,0
2005-06-27 06:55:00,7115105197,6,27,0,30,6,55,0
2005-06-27 07:00:00,7179553485,6,27,0,30,7,0,0
2005-06-27 07:05:00,7398819739,6,27,0,30,7,5,0
2005-06-27 07:10:00,7326916325,6,27,0,30,7,10,0
2005-06-27 07:15:00,7222854538,6,27,0,30,7,15,0
2005-06-27 07:20:00,6979335391,6,27,0,30,7,20,0
2005-06-27 07:25:00,6899588342,6,27,0,30,7,25,0
2005-06-27 07:30:00,6672020781,6,27,0,30,7,30,0
2005-06-27 07:35:00,6718839263,6,27,0,30,7,35,0
2005-06-27 07:40:00,6529294142,6,27,0,30,7,40,0
2005-06-27 07:45:00,6431906019,6,27,0,30,7,45,0
2005-06-27 07:50:00,6356023874,6,27,0,30,7,50,0
2005-06-27 07:55:00,6255410487,6,27,0,30,7,55,0
2005-06-27 08:00:00,6169546290,6,27,0,30,8,0,0
2005-06-27 08:05:00,6201919596,6,27,0,30,8,5,0
2005-06-27 08:10:00,5936214931,6,27,0,30,8,10,0
2005-06-27 08:15:00,5783857401,6,27,0,30,8,15,0
2005-06-27 08:20:00,5654790947,6,27,0,30,8,20,0
2005-06-27 08:25:00,5561959154,6,27,0,30,8,25,0
2005-06-27 08:30:00,5405270116,6,27,0,30,8,30,0
2005-06-27 08:35:00,5341773255,6,27,0,30,8,35,0
2005-06-27 08:40:00,5385464426,6,27,0,30,8,40,0
2005-06-27 08:45:00,5013916545,6,27,0,30,8,45,0
2005-06-27 08:50:00,4877480844,6,27,0,30,8,50,0
2005-06-27 08:55:00,4792632178,6,27,0,30,8,55,0
2005-06-27 09:00:00,4576511329,6,27,0,30,9,0,0
2005-06-27 09:05:00,4573362289,6,27,0,30,9,5,0
2005-06-27 09:10:00,4584545755,6,27,0,30,9,10,0
2005-06-27 09:15:00,4424759313,6,27,0,30,9,15,0
2005-06-27 09:20:00,4423730987,6,27,0,30,9,20,0
2005-06-27 09:25:00,4204150302,6,27,0,30,9,25,0
2005-06-27 09:30:00,4155329158,6,27,0,30,9,30,0
2005-06-27 09:35:00,4093286985,6,27,0,30,9,35,0
2005-06-27 09:40:00,4050568988,6,27,0,30,9,40,0
2005-06-27 09:45:00,3990226640,6,27,0,30,9,45,0
2005-06-27 09:50:00,4045417729,6,27,0,30,9,50,0
2005-06-27 09:55:00,3957783086,6,27,0,30,9,55,0
2005-06-27 10:00:00,4114842821,6,27,0,30,10,0,0
2005-06-27 10:05:00,4068317335,6,27,0,30,10,5,0
2005-06-27 10:10:00,3825366466,6,27,0,30,10,10,0
2005-06-27 10:15:00,4263067997,6,27,0,30,10,15,0
2005-06-27 10:20:00,3708267515,6,27,0,30,10,20,0
2005-06-27 10:25:00,3682647258,6,27,0,30,10,25,0
2005-06-27 10:30:00,3752667396,6,27,0,30,10,30,0
2005-06-27 10:35:00,3620247483,6,27,0,30,10,35,0
2005-06-27 10:40:00,3817465919,6,27,0,30,10,40,0
2005-06-27 10:45:00,3758557646,6,27,0,30,10,45,0
2005-06-27 10:50:00,3641254537,6,27,0,30,10,50,0
2005-06-27 10:55:00,3724112791,6,27,0,30,10,55,0
2005-06-27 11:00:00,3778019439,6,27,0,30,11,0,0
2005-06-27 11:05:00,3748695690,6,27,0,30,11,5,0
2005-06-27 11:10:00,3658923371,6,27,0,30,11,10,0
2005-06-27 11:15:00,3575213294,6,27,0,30,11,15,0
2005-06-27 11:20:00,3534623625,6,27,0,30,11,20,0
2005-06-27 11:25:00,3593229887,6,27,0,30,11,25,0
2005-06-27 11:30:00,3703175494,6,27,0,30,11,30,0
2005-06-27 11:35:00,3579819732,6,27,0,30,11,35,0
2005-06-27 11:40:00,3535419663,6,27,0,30,11,40,0
2005-06-27 11:45:00,3490071734,6,27,0,30,11,45,0
2005-06-27 11:50:00,3537373508,6,27,0,30,11,50,0
2005-06-27 11:55:00,3637404538,6,27,0,30,11,55,0
2005-06-27 12:00:00,3695377227,6,27,0,30,12,0,0
2005-06-27 12:05:00,3629117515,6,27,0,30,12,5,0
2005-06-27 12:10:00,3575679355,6,27,0,30,12,10,0
2005-06-27 12:15:00,3476293284,6,27,0,30,12,15,0
2005-06-27 12:20:00,3487368096,6,27,0,30,12,20,0
2005-06-27 12:25:00,3462071391,6,27,0,30,12,25,0
2005-06-27 12:30:00,3516889159,6,27,0,30,12,30,0
2005-06-27 12:35:00,3248549833,6,27,0,30,12,35,0
2005-06-27 12:40:00,3203944837,6,27,0,30,12,40,0
2005-06-27 12:45:00,3246256765,6,27,0,30,12,45,0
2005-06-27 12:50:00,3223913925,6,27,0,30,12,50,0
2005-06-27 12:55:00,3190606993,6,27,0,30,12,55,0
2005-06-27 13:00:00,3178597104,6,27,0,30,13,0,0
2005-06-27 13:05:00,3076198891,6,27,0,30,13,5,0
2005-06-27 13:10:00,3101999505,6,27,0,30,13,10,0
2005-06-27 13:15:00,3079956404,6,27,0,30,13,15,0
2005-06-27 13:20:00,3031993419,6,27,0,30,13,20,0
2005-06-27 13:25:00,3043106590,6,27,0,30,13,25,0
2005-06-27 13:30:00,3036086081,6,27,0,30,13,30,0
2005-06-27 13:35:00,2882563241,6,27,0,30,13,35,0
2005-06-27 13:40:00,2827555965,6,27,0,30,13,40,0
2005-06-27 13:45:00,2778861267,6,27,0,30,13,45,0
2005-06-27 13:50:00,2840341810,6,27,0,30,13,50,0
2005-06-27 13:55:00,2849323445,6,27,0,30,13,55,0
2005-06-27 14:00:00,2841655188,6,27,0,30,14,0,0
2005-06-27 14:05:00,2666952378,6,27,0,30,14,5,0
2005-06-27 14:10:00,2556233086,6,27,0,30,14,10,0
2005-06-27 14:15:00,2570246110,6,27,0,30,14,15,0
2005-06-27 14:20:00,2542569745,6,27,0,30,14,20,0
2005-06-27 14:25:00,2769412925,6,27,0,30,14,25,0
2005-06-27 14:30:00,2586910384,6,27,0,30,14,30,0
2005-06-27 14:35:00,2520748384,6,27,0,30,14,35,0
2005-06-27 14:40:00,2466367641,6,27,0,30,14,40,0
2005-06-27 14:45:00,2377012193,6,27,0,30,14,45,0
2005-06-27 14:50:00,2553000079,6,27,0,30,14,50,0
2005-06-27 14:55:00,2541479054,6,27,0,30,14,55,0
2005-06-27 15:00:00,2410867679,6,27,0,30,15,0,0
2005-06-27 15:05:00,2263105817,6,27,0,30,15,5,0
2005-06-27 15:10:00,2337658077,6,27,0,30,15,10,0
2005-06-27 15:15:00,2311705863,6,27,0,30,15,15,0
2005-06-27 15:20:00,2298726500,6,27,0,30,15,20,0
2005-06-27 15:25:00,2424447613,6,27,0,30,15,25,0
2005-06-27 15:30:00,2317602678,6,27,0,30,15,30,0
2005-06-27 15:35:00,2109313316,6,27,0,30,15,35,0
2005-06-27 15:40:00,2178692400,6,27,0,30,15,40,0
2005-06-27 15:45:00,2180909292,6,27,0,30,15,45,0
2005-06-27 15:50:00,2333549037,6,27,0,30,15,50,0
2005-06-27 15:55:00,2211376596,6,27,0,30,15,55,0
2005-06-27 16:00:00,2154629054,6,27,0,30,16,0,0
2005-06-27 16:05:00,2004599724,6,27,0,30,16,5,0
2005-06-27 16:10:00,1992720224,6,27,0,30,16,10,0
2005-06-27 16:15:00,1931623815,6,27,0,30,16,15,0
2005-06-27 16:20:00,1948607916,6,27,0,30,16,20,0
2005-06-27 16:25:00,2485080855,6,27,0,30,16,25,0
2005-06-27 16:30:00,2320042386,6,27,0,30,16,30,0
2005-06-27 16:35:00,2104658736,6,27,0,30,16,35,0
2005-06-27 16:40:00,2074003119,6,27,0,30,16,40,0
2005-06-27 16:45:00,1854142527,6,27,0,30,16,45,0
2005-06-27 16:50:00,1765485349,6,27,0,30,16,50,0
2005-06-27 16:55:00,1884268743,6,27,0,30,16,55,0
2005-06-27 17:00:00,1884577610,6,27,0,30,17,0,0
2005-06-27 17:05:00,1780180783,6,27,0,30,17,5,0
2005-06-27 17:10:00,1770454082,6,27,0,30,17,10,0
2005-06-27 17:15:00,1752254124,6,27,0,30,17,15,0
2005-06-27 17:20:00,1792969861,6,27,0,30,17,20,0
2005-06-27 17:25:00,1822138714,6,27,0,30,17,25,0
2005-06-27 17:30:00,1769958101,6,27,0,30,17,30,0
2005-06-27 17:35:00,1834844608,6,27,0,30,17,35,0
2005-06-27 17:40:00,1894956136,6,27,0,30,17,40,0
2005-06-27 17:45:00,1777930292,6,27,0,30,17,45,0
2005-06-27 17:50:00,1689662551,6,27,0,30,17,50,0
2005-06-27 17:55:00,1861274259,6,27,0,30,17,55,0
2005-06-27 18:00:00,1886226140,6,27,0,30,18,0,0
2005-06-27 18:05:00,1748429657,6,27,0,30,18,5,0
2005-06-27 18:10:00,1801148215,6,27,0,30,18,10,0
2005-06-27 18:15:00,1825928236,6,27,0,30,18,15,0
2005-06-27 18:20:00,1791798834,6,27,0,30,18,20,0
2005-06-27 18:25:00,1929462920,6,27,0,30,18,25,0
2005-06-27 18:30:00,1783690847,6,27,0,30,18,30,0
2005-06-27 18:35:00,1717927495,6,27,0,30,18,35,0
2005-06-27 18:40:00,1790913873,6,27,0,30,18,40,0
2005-06-27 18:45:00,1855868213,6,27,0,30,18,45,0
2005-06-27 18:50:00,1731782735,6,27,0,30,18,50,0
2005-06-27 18:55:00,1687274561,6,27,0,30,18,55,0
2005-06-27 19:00:00,1649279727,6,27,0,30,19,0,0
2005-06-27 19:05:00,1597753646,6,27,0,30,19,5,0
2005-06-27 19:10:00,1562033184,6,27,0,30,19,10,0
2005-06-27 19:15:00,1519175653,6,27,0,30,19,15,0
2005-06-27 19:20:00,1508095299,6,27,0,30,19,20,0
2005-06-27 19:25:00,1619280492,6,27,0,30,19,25,0
2005-06-27 19:30:00,1486895455,6,27,0,30,19,30,0
2005-06-27 19:35:00,1484652919,6,27,0,30,19,35,0
2005-06-27 19:40:00,1485715483,6,27,0,30,19,40,0
2005-06-27 19:45:00,1478523629,6,27,0,30,19,45,0
2005-06-27 19:50:00,1531319833,6,27,0,30,19,50,0
2005-06-27 19:55:00,1608401306,6,27,0,30,19,55,0
2005-06-27 20:00:00,1592448809,6,27,0,30,20,0,0
2005-06-27 20:05:00,1535516715,6,27,0,30,20,5,0
2005-06-27 20:10:00,1494376360,6,27,0,30,20,10,0
2005-06-27 20:15:00,1668074226,6,27,0,30,20,15,0
2005-06-27 20:20:00,1664897357,6,27,0,30,20,20,0
2005-06-27 20:25:00,1560239797,6,27,0,30,20,25,0
2005-06-27 20:30:00,1565170479,6,27,0,30,20,30,0
2005-06-27 20:35:00,1622886125,6,27,0,30,20,35,0
2005-06-27 20:40:00,1655582289,6,27,0,30,20,40,0
2005-06-27 20:45:00,1684926022,6,27,0,30,20,45,0
2005-06-27 20:50:00,1822333475,6,27,0,30,20,50,0
2005-06-27 20:55:00,1898224810,6,27,0,30,20,55,0
2005-06-27 21:00:00,1974845643,6,27,0,30,21,0,0
2005-06-27 21:05:00,2004972783,6,27,0,30,21,5,0
2005-06-27 21:10:00,2071688473,6,27,0,30,21,10,0
2005-06-27 21:15:00,2140712879,6,27,0,30,21,15,0
2005-06-27 21:20:00,2203074565,6,27,0,30,21,20,0
2005-06-27 21:25:00,2243736919,6,27,0,30,21,25,0
2005-06-27 21:30:00,2449727373,6,27,0,30,21,30,0
2005-06-27 21:35:00,2398315282,6,27,0,30,21,35,0
2005-06-27 21:40:00,2497127112,6,27,0,30,21,40,0
2005-06-27 21:45:00,2575120822,6,27,0,30,21,45,0
2005-06-27 21:50:00,2847540831,6,27,0,30,21,50,0
2005-06-27 21:55:00,2926847107,6,27,0,30,21,55,0
2005-06-27 22:00:00,2859047335,6,27,0,30,22,0,0
2005-06-27 22:05:00,3183861232,6,27,0,30,22,5,0
2005-06-27 22:10:00,3172398456,6,27,0,30,22,10,0
2005-06-27 22:15:00,3399244813,6,27,0,30,22,15,0
2005-06-27 22:20:00,3754926636,6,27,0,30,22,20,0
2005-06-27 22:25:00,3762576583,6,27,0,30,22,25,0
2005-06-27 22:30:00,3877267789,6,27,0,30,22,30,0
2005-06-27 22:35:00,4057034894,6,27,0,30,22,35,0
2005-06-27 22:40:00,4403241085,6,27,0,30,22,40,0
2005-06-27 22:45:00,4636846547,6,27,0,30,22,45,0
2005-06-27 22:50:00,4944735457,6,27,0,30,22,50,0
2005-06-27 22:55:00,5063197590,6,27,0,30,22,55,0
2005-06-27 23:00:00,5186992361,6,27,0,30,23,0,0
2005-06-27 23:05:00,5489815632,6,27,0,30,23,5,0
2005-06-27 23:10:00,5337575206,6,27,0,30,23,10,0
2005-06-27 23:15:00,5479276453,6,27,0,30,23,15,0
2005-06-27 23:20:00,5700615584,6,27,0,30,23,20,0
2005-06-27 23:25:00,5792106816,6,27,0,30,23,25,0
2005-06-27 23:30:00,6239311593,6,27,0,30,23,30,0
2005-06-27 23:35:00,6276731185,6,27,0,30,23,35,0
2005-06-27 23:40:00,6263715985,6,27,0,30,23,40,0
2005-06-27 23:45:00,6246088169,6,27,0,30,23,45,0
2005-06-27 23:50:00,6181691809,6,27,0,30,23,50,0
2005-06-27 23:55:00,6446012919,6,27,0,30,23,55,0
2005-06-28 00:00:00,6452313549,6,28,1,30,0,0,0
2005-06-28 00:05:00,6802533122,6,28,1,30,0,5,0
2005-06-28 00:10:00,7164300833,6,28,1,30,0,10,0
2005-06-28 00:15:00,6918173180,6,28,1,30,0,15,0
2005-06-28 00:20:00,7016607060,6,28,1,30,0,20,0
2005-06-28 00:25:00,7279344196,6,28,1,30,0,25,0
2005-06-28 00:30:00,6940669584,6,28,1,30,0,30,0
2005-06-28 00:35:00,7057318020,6,28,1,30,0,35,0
2005-06-28 00:40:00,7118121274,6,28,1,30,0,40,0
2005-06-28 00:45:00,7203740134,6,28,1,30,0,45,0
2005-06-28 00:50:00,7513842458,6,28,1,30,0,50,0
2005-06-28 00:55:00,7678733299,6,28,1,30,0,55,0
2005-06-28 01:00:00,7057482646,6,28,1,30,1,0,0
2005-06-28 01:05:00,7154177359,6,28,1,30,1,5,0
2005-06-28 01:10:00,7070588408,6,28,1,30,1,10,0
2005-06-28 01:15:00,7322597507,6,28,1,30,1,15,0
2005-06-28 01:20:00,7187786897,6,28,1,30,1,20,0
2005-06-28 01:25:00,7258877378,6,28,1,30,1,25,0
2005-06-28 01:30:00,7284729899,6,28,1,30,1,30,0
2005-06-28 01:35:00,7346272545,6,28,1,30,1,35,0
2005-06-28 01:40:00,7113206843,6,28,1,30,1,40,0
2005-06-28 01:45:00,7525435255,6,28,1,30,1,45,0
2005-06-28 01:50:00,7543807991,6,28,1,30,1,50,0
2005-06-28 01:55:00,7529513471,6,28,1,30,1,55,0
2005-06-28 02:00:00,7501078579,6,28,1,30,2,0,0
2005-06-28 02:05:00,7558461903,6,28,1,30,2,5,0
2005-06-28 02:10:00,7597864553,6,28,1,30,2,10,0
2005-06-28 02:15:00,7740788236,6,28,1,30,2,15,0
2005-06-28 02:20:00,7559245263,6,28,1,30,2,20,0
2005-06-28 02:25:00,7801761358,6,28,1,30,2,25,0
2005-06-28 02:30:00,7717072248,6,28,1,30,2,30,0
2005-06-28 02:35:00,7691850914,6,28,1,30,2,35,0
2005-06-28 02:40:00,7400412045,6,28,1,30,2,40,0
2005-06-28 02:45:00,7694956019,6,28,1,30,2,45,0
2005-06-28 02:50:00,7507444904,6,28,1,30,2,50,0
2005-06-28 02:55:00,7381804665,6,28,1,30,2,55,0
2005-06-28 03:00:00,7441548038,6,28,1,30,3,0,0
2005-06-28 03:05:00,7486188542,6,28,1,30,3,5,0
2005-06-28 03:10:00,7638304433,6,28,1,30,3,10,0
2005-06-28 03:15:00,7641326444,6,28,1,30,3,15,0
2005-06-28 03:20:00,7434373950,6,28,1,30,3,20,0
2005-06-28 03:25:00,7716963584,6,28,1,30,3,25,0
2005-06-28 03:30:00,7438666032,6,28,1,30,3,30,0
2005-06-28 03:35:00,7558288058,6,28,1,30,3,35,0
2005-06-28 03:40:00,7486252919,6,28,1,30,3,40,0
2005-06-28 03:45:00,7571518162,6,28,1,30,3,45,0
2005-06-28 03:50:00,7630532295,6,28,1,30,3,50,0
2005-06-28 03:55:00,7629493673,6,28,1,30,3,55,0
2005-06-28 04:00:00,7573417300,6,28,1,30,4,0,0
2005-06-28 04:05:00,7596762875,6,28,1,30,4,5,0
2005-06-28 04:10:00,7560528256,6,28,1,30,4,10,0
2005-06-28 04:15:00,7504244211,6,28,1,30,4,15,0
2005-06-28 04:20:00,7592750216,6,28,1,30,4,20,0
2005-06-28 04:25:00,7732524012,6,28,1,30,4,25,0
2005-06-28 04:30:00,7763488039,6,28,1,30,4,30,0
2005-06-28 04:35:00,7872463132,6,28,1,30,4,35,0
2005-06-28 04:40:00,7814140455,6,28,1,30,4,40,0
2005-06-28 04:45:00,7742100309,6,28,1,30,4,45,0
2005-06-28 04:50:00,7611156107,6,28,1,30,4,50,0
2005-06-28 04:55:00,7525756099,6,28,1,30,4,55,0
2005-06-28 05:00:00,7670295294,6,28,1,30,5,0,0
2005-06-28 05:05:00,7714866060,6,28,1,30,5,5,0
2005-06-28 05:10:00,7815919001,6,28,1,30,5,10,0
2005-06-28 05:15:00,7631806352,6,28,1,30,5,15,0
2005-06-28 05:20:00,7758657154,6,28,1,30,5,20,0
2005-06-28 05:25:00,7820456015,6,28,1,30,5,25,0
2005-06-28 05:30:00,7782372708,6,28,1,30,5,30,0
2005-06-28 05:35:00,7651469810,6,28,1,30,5,35,0
2005-06-28 05:40:00,7623957098,6,28,1,30,5,40,0
2005-06-28 05:45:00,7600177242,6,28,1,30,5,45,0
2005-06-28 05:50:00,7458315554,6,28,1,30,5,50,0
2005-06-28 05:55:00,7782219523,6,28,1,30,5,55,0
2005-06-28 06:00:00,7680127724,6,28,1,30,6,0,0
2005-06-28 06:05:00,7685926566,6,28,1,30,6,5,0
2005-06-28 06:10:00,7883647314,6,28,1,30,6,10,0
2005-06-28 06:15:00,7581343246,6,28,1,30,6,15,0
2005-06-28 06:20:00,7493827524,6,28,1,30,6,20,0
2005-06-28 06:25:00,7747072729,6,28,1,30,6,25,0
2005-06-28 06:30:00,7498329698,6,28,1,30,6,30,0
2005-06-28 06:35:00,7198435173,6,28,1,30,6,35,0
2005-06-28 06:40:00,7075175649,6,28,1,30,6,40,0
2005-06-28 06:45:00,7135963710,6,28,1,30,6,45,0
2005-06-28 06:50:00,7265240190,6,28,1,30,6,50,0
2005-06-28 06:55:00,6984580432,6,28,1,30,6,55,0
2005-06-28 07:00:00,7064288554,6,28,1,30,7,0,0
2005-06-28 07:05:00,7104628205,6,28,1,30,7,5,0
2005-06-28 07:10:00,6869218766,6,28,1,30,7,10,0
2005-06-28 07:15:00,6586466107,6,28,1,30,7,15,0
2005-06-28 07:20:00,6499307600,6,28,1,30,7,20,0
2005-06-28 07:25:00,6315338858,6,28,1,30,7,25,0
2005-06-28 07:30:00,6332500122,6,28,1,30,7,30,0
2005-06-28 07:35:00,6171022426,6,28,1,30,7,35,0
2005-06-28 07:40:00,6125233854,6,28,1,30,7,40,0
